sample_id,sanskrit_sloka,sanskrit_prose,english_sloka,english_prose,chrf_sloka_e1,chrf_prose_e2,chrf_e1_e2,bertscore_precision,bertscore_recall,bertscore_f1
12139,तमेव हत्वा सबलं सबान्धवंविरावणं रावणमग्य्रपौरुषम्स्वर्लोकमागच्छ गतज्वरश्चिरंसुरेन्द्रगुप्तं गतदोषकल्मषम्,सबलम् सबान्धवम् विरावणम् अग्य्रपौरुषम् तम् एव रावणम् हत्वा चिरम् गतज्वर: सुरेन्द्रगुप्तम् गतदोषकल्मषम् स्वर्लोकम् आगच्छ,"Then you killed the strength of the Sabbath, Ravana, and the city of men, and the people of heaven, and the earth, and the earth, and the sea, and the waters, and the waters, and the waters, and the waters, and the waters.","The power of the blind man, and the power of the wicked man, and the power of the ravens, and the power of the wicked man, and the power of the wicked man, and the power of the wicked man, and the power of the wicked man, and the power of the wicked man, and the power of the wicked man, and the power of the wicked man, and the power of the wicked man, and the power of the wicked man, and the power of the wicked man, and the power of the wicked man, and the power of the wicked man, and the power of the wicked man, and the power of the wicked man, came to heaven.",0.0,0.0,19.08916595057359,0.8658249,0.82774436,0.8463565
12140,प्रकृतीश्च समानीय मुन्त्रिणश्चैव सम्मतान् मामाह सुहृदां मध्ये वाक्यं परमगर्हितम्,प्रकृतीश्चैव सम्मतान् मन्त्रिण श्चैव समानीय सुहृदाम् मध्ये माम् परमगर्हितम् वाक्यम् आह,"Nature and timely ministry, and all things in my heart, the word is glorified.","The nature of all things, the ministry of the Lord, and the time of the Lord, in the heart of my heart, are my words.",0.0,0.0,34.57459607414892,0.90225345,0.90640324,0.9043236
12141,कस्यायमाश्रम: पुण्य: कोन्वस्मिन्वसते पुमान्भगवन् श्रोतुमिच्छाव: परं कौतूहलं हि नौ,भगवन् अयम् पुण्य:आश्रम: कस्य अस्मिन् क: नु पुमान् वसते श्रोतुम् इच्छाव: नौ परम् कौतूहलं हि,Kasyayamashram: Punya: Convenskyevaste Puman Bhagavan Listen to Me: But the praise is not enough.,Bhagavan Ayam Punya: Ashram: Kasiya Usmin K: Nu Puman Vashte Desire to listen to the following: Nine Param Kauhal H,0.6112469437652812,0.7246376811594202,30.712722294783728,0.8571789,0.86049914,0.8588359
12142,ततस्तस्मिन्महाबाहुः कोपसंवर्तितेक्षणः वायसे कृतवान्क्रूरां मतिं मतिमतां वरः,ततः मतिमताम् वरः महाबाहुः कोपसंवर्तितेक्षणः तस्मिन् वायसे क्रूराम् मतिम् कृतवान्,"Thereupon Mahābahu's anger shifted instantly, and he committed himself to the cruelty of his opponents.","Then, in a moment of anger, Mahatmabhāvāhu turned his attention to him and made him cruel.",0.0,0.0,26.384005155036572,0.89872193,0.8821559,0.89036185
12143,अवधूते तथाभूते तस्मिन्नियमनिश्चये कृतश्रमो निरुत्साहस्तस्माद्देशादपाक्रमे,तस्मिन् नियमनिश्चये अवधूते तथा भूते कृतश्रम: निरुत्साहः तस्मात् देशात् अपाक्रमे,Deprivation of rights and responsibilities discourages us from serving our country.,"His rules and regulations were based on the practice of witchcraft and demonic possession: discouragement, and his defection from the country.",0.0,0.14934289127837516,26.474722549424328,0.8698137,0.86123264,0.86550194
12144,पुनर्मार्गामहै शैलान्कन्दरांश्च दरीस्तथाकाननानि च शून्यानि गिरिप्रस्रवणानि च,पुनः शैलान् कन्दरांश्च तथा दरीः शून्यानि काननानि च गिरिप्रस्रवणानि च मार्गामहै,"The path to recovery is shale-shaped and distant, empty, and shallow.",Once again the rocks and canyons and the valleys are on the way: the voids of the ears and the cataracts.,0.0,0.0,14.681063842120178,0.8795245,0.8565138,0.86786664
12145,तान् सर्वान् व्रीडितान् दृष्ट्वा सुरान्सुरपतिस्तदागमनायोपचक्राम दिशं वरुणपालिताम्,सुरपति: तदा व्रीडितान् तान् सर्वान् सुरान् दृष्ट्वा वरुणपालिताम् दिशम् गमनाय उपचक्राम,"When he saw all the wounded, he turned towards Varunpalti.","Surapati: Then when he saw the wounded and all the noise, he began to move towards Varanpallit.",0.0,0.2131287297527707,38.892927148619634,0.93806744,0.9083518,0.92297053
12146,इमानपि वधिष्यामि निर्घृणान् दुष्टचारिण: राक्षसान् पापकर्मस्थान् यज्ञघ्नान् रुधिराशनान्,निर्घृणान् दुष्टचारिण: पापकर्मस्थान् यज्ञघ्नान् रुधिराशनान् इमान् राक्षसानपि वधिष्यामि,"Nevertheless, I will say to the hateful evildoers: the monsters, the sinners, the sacrifices, the bloodthirsty.","Abominable evildoers, sinners, sacrifices, bloodthirsty people, and even monsters, I will speak of.",0.17998560115190784,0.0,51.84266495765031,0.91378593,0.91397744,0.9138817
12147,श्रुतवानस्मि यत्कर्म कृतवानसि भार्गवअनुरुंध्यामहे ब्रह्मन् पितुरानृण्यमास्थितम्,भार्गव यत् कर्म कृतवानसि श्रुतवान् अस्मि ब्रह्मन् पितुः आनृण्यम् आस्थितम् अनुरुन्ध्यामहे,"I have heard what I have done and what I have done in the presence of my Brahman, Bhagva Anurundhya.",We have heard what the Lord has done and we are in the presence of the Brahmin Father.,0.0,0.0,50.43842932353437,0.8860215,0.9349252,0.9098167
12148,उत्तीर्यसागरंरामस्सहवानरसेनया सन्निविष्टःसमुद्रस्यतीरमासाद्यदक्षिणम्,रामः वानरसेनयासह सागरम् उत्तीर्य समुद्रस्य दक्षिणंतीरम् आसाद्य सन्निविष्टः,"The northern sea, with the ram of the sea, with the river of the sea, with the sea, with the sea, with the sea, with the sea.","Ram: Anastasia, including Vannarsenaia, is situated on the southern shore of the sea facing the sea:",0.0,0.0,23.878604385355523,0.8384241,0.83876437,0.83859426
12149,यथैवाहमिह प्राप्तस्तथैवाहमसंशयःयास्यामि पश्य वैदेहि त्वामुद्यम्य विहायसम्,वैदेहि यथैवाहमिह प्राप्तस्तथैव अहम त्वामुद्यम्य यास्यामि विहायसम् नसंशयः पश्य,"The way I got it, the way I doubt I'll see it, the way I see it, the way I see it.",Vedehi just as I have received the same I am helping you or I am divorcing you without hesitation.,0.0,0.0,12.510983699285713,0.85669893,0.84805065,0.85235286
12150,तेन पादपमुक्तेन पुष्पौघेण सुगन्धिनासर्वतः संवृतः शैलो बभौ पुष्पमयो यथा,शैलः पादपमुक्तेन सुगन्धिना पुष्पौघेण सर्वतः संवृतः यथा बभौ पुष्पमय:,"They are plant-free flowers with a pleasant scent, and they are always covered with shell-like flowers as they bloom.","The shell: plant-free, fragrant, and flowery, completely preserved as if it were a flowery:",0.0,0.224618149146451,36.71803014544299,0.8904064,0.8781558,0.88423866
12151,ततः क्रोधाद्दशग्रीवस्सीतामुत्सृज्य रावणः मुष्टिभ्यां चरणाभ्यां च गृध्रराजमपोथयत्,ततः दशग्रीवः रावणः सीताम् उत्सृज्य मुष्टिभ्याम् चरणाभ्यां च गृध्रराजम् क्रोधात् अपोथयत्,"Then in anger, Ravana, with his muscles and feet, said to the householder:",Then Dashgriva: Ravana: Seth emerges and rises from the anger of the house king with his mushy steps and steps.,0.0,0.0,31.59020445125922,0.89233416,0.8659127,0.87892485
12152,ते समालोक्य धूमाग्रमूचुर्भरतमागताः नामनुष्ये भवत्यग्नि र्व्यक्तमत्रैव राघवौ,ते धूमाग्रम् समालोक्य भरतम् आगताः ऊचुः अमनुष्ये अग्नि: न भवति व्यक्तम् राघवौ अत्रैव,"They included the smog, smoke, and death: Namanuṣye bhavyagnī rvyaktamatraiva raghawā",They came to Bharat from the smoke of smoke: high amanuṣye fire: there is no such thing as a person's raghaw here.,0.0,0.18811136192626038,25.356544707297473,0.83660376,0.852267,0.84436274
12153,विशल्यं कुरु मां राजन्मर्म मे निशितश्शरःरुणद्धि मृदुसोत्सेधं तीरमम्बुरयो यथा,राजन् माम् विशल्यम् कुरु निशितः शरः मे मर्म मृदु सोत्सेधम् तीरम् अम्बुरयः यथा रुणद्धि,Vishalya कुरु मां राजन्मर्म मे निशितिशरःरुणद्धि मृदुसोत्सेधं तीरमम्बुरयो यथा,Rajen me Vishalyam Kuru Nishit: Shar: Me Myrm Mild Sootsedham Thirum Amburi: as the weeping,82.85658849105403,0.0,7.514288453719085,0.66270864,0.7681721,0.7115537
12154,तद्गच्छशूलमादायपाशहस्तइवान्तकः वानरान्राजपुत्रौ च भक्ष्यादित्यतेजसा,तत् शूलम् आदाय पाशहस्तः अन्तकःइव गच्छ वानरान् आदित्यतेजसा राजपुत्रौ च भक्ष्य,"Then, as a result, the king's sons and daughters are eaten as much as possible.",She will feed the princes and the monkeys like Aditya.,0.0,0.0,16.463078560113104,0.86494505,0.87891346,0.87187326
12155,कृतंभारसहस्रस्यशूलंकालायसंमहत् बभञ्जजानुमारोप्यतदाहृष्टःप्लवङ्गमः,तदा हृष्टः प्लवङ्गमः भारसहस्रस्य कृतम् महत् कालायसम् शूलम् जानुम् आरोप्य बभञ्ज,"The workload of thousands of shulankalai is very high, and there is a lot of work to be done.",Then Hirt: Plvngam: The charge of carrying out the work of the weight of a thousand was to be carried out by the great kalayasam shullum.,0.0,0.0,24.155492082530444,0.87055254,0.84345573,0.85678995
12156,पुष्पवृष्टिर्महत्यासीद्देवदुन्दुभिनिस्वनै:गन्धर्वाप्सरसां चैव महानासीत्समागम:,देवदुन्दुभिनिस्वनै: महती पुष्पवृष्टि आसीत् गंधर्वाप्सरसाम् चैव महान् समागम: आसीत्,The flowering of the rains killed Siddevaduviniswanai: Gandharvaapsarasan and Chaiv Mahanaasithsamagam:,DevDunduviniswanai: The great flower showers were Gandharvaapsarasam and the great gathering was,0.37285607755406425,0.20177562550443903,45.43964563326739,0.86951715,0.89363927,0.88141316
12157,ततःप्रासादशिखरंशैलशृङ्गमिवोन्नतम् ददर्शराक्षसेन्द्रस्यवालिपुत्रःप्रतापवान्,ततः प्रतापवान् वालिपुत्रः राक्षसेन्द्रस्य शैलशृङ्गमिव उन्नतम् प्रासादशिखरम् ददर्श,And then Prasadashikharshyal Singhmivonnatham Dasartaraksa sentrasyavaliputra: Pratappan was born.,Then the glorious Valiputra: the rattlesnake's rock-shaped tree advanced to Prasadishikram Dasar.,0.0,0.0,30.798241746079224,0.8030103,0.83510953,0.81874543
12158,तस्य बुद्धिस्समुत्पन्ना यजेयमिति राघव गच्छेयं स्वशरीरेण देवानां परमां गतिम्,राघव स्वशरीरेण देवानाम् गतिम् गच्छेयम् यजेयम् तस्य बुद्धि: समुत्पन्ना,"His wisdom has succeeded, and Raghav has become the embodiment of the gods in his own flesh.",Raghav in his own body moved to the goddess Yajyam whose wisdom is: Samutpannah.,0.0,0.2532928064842958,33.61599560882474,0.90284514,0.8691568,0.88568074
12159,अमर्षवशमापन्नःसौमित्रिर्दृढविक्रमः प्रत्यविद्ध्यद्धयांस्तस्यशरैर्वित्रासयन् रणे,दृढविक्रमः सौमित्रिः रणे अमर्षवशम् आपन्नः तस्य हयान् वित्रासयन् शरैः प्रत्यविध्यत्,A friendship is stronger than a friendship is stronger than a friendship is stronger than a relationship.,Strengthening: Soamithri: Rane Amarsvasham Apana: His life is divided by the sharpness of his response.,0.0,0.0,18.413870397113328,0.8325738,0.801296,0.8166355
12160,गवां शतसहस्रेण शुनश्शेफं नरेश्वर:गृहीत्वा परमप्रीतो जगाम रघुनन्दन,रघुनन्दन नरेश्वरः गवाम् शतसहस्रेण शुनश्शेफम् गृहीत्वा परमप्रीत: जगाम,"He has lost hundreds of thousands of years of his life, and Nareshwar:Ghrihiत्वा परमप्रियतो जगम रघुनन्दन",Raghunandan Nareshwar: Gaam took a hundred thousand shunshephs and fell in love with: Jagam,19.542917451163177,0.22341376228775692,31.21911992143272,0.71265495,0.8256652,0.76500905
12161,न शेकुर्भाषितुंवीरा न स्थातुंस्पन्दितुंभयात् उत्पतन्तंस्थितंयान्तंसर्वान्विव्याधवीर्यवान्,वीराः र्भाषितुम् न शेकुः स्थातुम् न स्पन्दितुम् भयात् वीर्यवान् उत्पतन्तम् स्थितम् यान्तम् सर्वान् विव्याध,"Shakur did not speak to Shakur, nor did he speak to any of them for fear of standing still.",Veera: Rभाषितum ne sheku: statuum not shaken by fear of being shaken by fear of being shaken.,0.0,3.170712433096955,20.338648942555555,0.8381097,0.7771311,0.80646926
12162,अथ तद्वाक्यमाज्ञाय राजा चण्डालतां गत:अब्रवीत्प्राञ्जलिर्वाक्यं वाक्यज्ञो वाक्यकोविदम्,अथ चंण्डालताम् गत: वाक्यज्ञ: राजा तद्वाक्यम् आज्ञाय प्राञ्जलि: वाक्यकोविदम् वाक्यम् अब्रवीत्,"Then, knowing this, King Chandaltan went and said: 'Abrivitpranglivarvacayya वाक्यज्ञो वाक्यकोविद'",At chandalatam went: the sentence teacher: the king had the command to prankli: the sentence code word abrviit.,19.87317708083925,0.5458515283842794,17.206659656099347,0.74910676,0.83749557,0.7908391
12163,तमुवाचमहातेजावैनतेयोमहाबलः पतत्त्रिराजःप्रीतात्माहर्षपर्याकुलेक्षणः,महातेजाः महाबलः पतत्त्रिराजः वैनतेयः प्रीतात्मा हर्षपर्याकुलेक्षणः तम् उवाच,Then she said to her Majesty the Queen of Sheba: PutratriRaja:Pritatmaharshparya-kulekshana:,Mahateja: Mahabal: पतत्रिराज: vantey: the love of the soul and the joy of it.,0.0,8.99064958174535,16.368904365180605,0.79313254,0.7645949,0.7786023
12164,सुचक्षुश्चैव सीता च सिन्धुश्चैव महानदीतिस्रस्त्वेता दिशं जग्मु: प्रतीचीं तु शुभोदका:,सुचक्षु: सीता च सिन्धु: महानदी च शुभोदका: एता: तिस्र: प्रतीचीं दिशम् जग्मु:,The Sikhs and the Sikhs and the Sikhs and the Great-Dictators are moving in the right direction.,Suchakshu: Sita and Sindhu: Mahanadi and Shubhodka: Etha: The third: The Path of Light:,0.0,1.388888888888889,16.727541139029707,0.8365667,0.7841213,0.8094954
12165,गौतमं तं ददर्शाथ प्रविशन्तं महामुनिम्देवदानवदुर्धर्षं तपोबलसमन्वितम् तीर्थेंदकपरिक्लिन्नं दीप्यमानमिवानलम्गृहीतसमिधं तत्र सकुशं मुनिपुङ्गवम्,अथ देवदानवदुर्धर्षम् तपोबलसमन्वितम् तीर्थेंदकपरिक्लिन्नम् अनलमिव दीप्यमानम् गृहीतसमिधम् सकुशम् मुनिपुङ्गवम् गौतमं महामुनिम् तत्र प्रविशन्तम् ददर्श,"Gautama entered it in the direction of the Darsha, the Mahāmunimadevādaṇavaduradhṛṣṇa, the temples of the Tāpobalsamāṇa, the shrines of the Dṛṣṇa, the shrines of the Dṛṣṇa, the shrines of the Dṛṣṇa, the shrines of the Dṛṣṇa.",At the Devadanvdurdarshanam Topobalsambled Shrine of the Periclinam Unknown Delight Taken from the Temple of Sakusham Munipungavam Gautam Mahamuṇim there entered and saw it.,0.0,0.0,27.443780392804108,0.8148433,0.81875056,0.8167923
12166,जीवेदपि हि मे माता शत्रुघ्नस्यान्ववेक्षयातद्दुःखं यत्तु कौशल्या वीरसूर्विनशिष्यति,शत्रुघ्नस्य अन्ववेक्षया मे माता जीवेदपि हि वीरसूः कौशल्या यत् विनशिष्यति तत् दुःखम्,"Even though I live, my mother hates my enemies and feels pain because of her skills.","In the pursuit of enmity, the mother survives, but the heroic skill that destroys it is painful.",0.0,0.0,24.71718582485592,0.882306,0.86895764,0.8755809
12167,शैलेन्द्रमिव गन्धाढ्यं द्वितीयं गन्धमादनम्अशोकवनिकायां तु तस्यां वानरपुङ्गवः स ददर्शाविदूरस्थं चैत्यप्रासादमुच्छ्रितम्मथ्ये स्तम्भसहस्रेण स्थितं कैलासपाण्डुरम् प्रवालकृतसोपानं तप्तकाञ्चनवेदिकम्मुष्णन्तमिव चक्षूंषि द्योतमानमिव श्रिया विमलं प्रांशुभावत्वादुल्लिखन्तमिवाम्बरम्,सः वानरपुङ्गवः तस्याम् अशोकवनिकायाम् मध्ये गन्धाढ्याम् द्वितीयम् गन्धमादनमिव स्तम्भसहस्रेण स्थितम् कैलासपाण्डुरम् प्रवालकृतसोपानम् तप्तकाञ्चनवेदिकम् चक्षूंषि मुष्णन्तमिव श्रिया द्योतमानमिव विमलम् प्रांशुभावत्वात् अम्बरम् उल्लिखन्तमिव अविदूरस्थम् उच्छ्रितम् चैत्यप्रासादम् ददर्श,Shaleendrim Gadhaadhy the second Gandhamanam Ashokvanikaya and her monkeys: she is the distant darastham ChaityaprasadMuchritamthamthamthamthamthamthamthamthamthamthamthamthamthamthamthamthamthamthamthamthamthamthamthamthamthamthamthamthamthamthamthamthamthamthamtham,He was a monkey: in his Ashokavanikayam there was a second Gandhadhyam in the second Gandhadhyam in the second Gandhadhyam in the second Gandhadhyam in the second Gandhadhyam in the second Gandhadhyam in the third column.,0.0,0.0,24.645481751207715,0.78483236,0.81893337,0.80152035
12168,विनिश्श्वसन्वै भृशदुर्मनास्ततः प्रमूढसंज्ञः परमापदं गतःशमं न लेभे हृदयज्वरार्दितो नरर्षभो यूथहतो यथर्षभः,ततः नरर्षभः विनिश्श्वसन् भृशदुर्मनाः प्रमूढसंज्ञः परमापदं गतः हृदयज्वरार्दितः यूथहतः ऋषभः यथा शमं न लेभे,"Unbelievers are discouraged, but they know the truth, and they do not want to lose their hearts and minds.",Then Narashbh: disbelieving Bhrisdhurmana: PramoodSasana: Paramaadhan went away with heartburn: Yuthhat: Rishbh: as not to take shame,0.0,0.0,18.253870162752044,0.85094213,0.76977766,0.8083276
12169,ऋक्षांश्च द्वीपिनश्चैव नीलकोमलकप्रभान्रुरूनपेतापजयान् दृष्ट्वा शोकं जयिष्यसि,ऋक्षांश्च द्वीपिनश्चैव नीलकोमलकप्रभान् अपेतापजयान् रुरून् दृष्ट्वा शोकम् जयिष्यसि,You will be saddened to see the rivers and islands of the blue-green clouds rise to their glory.,"You will mourn at the sight of the rainbow and the islands, the blue-colored lord of the apes, and the mourning of the mourners.",0.0,0.0,29.272229296766383,0.89911306,0.8899405,0.8945033
12170,पूर्वमस्माकमप्यासीत्कश्चिद्गतिपराक्रमःते वयं वयसः पारमनुप्राप्तास्स्म साम्प्रतम्,पूर्वम् अस्माकमपि कश्चित् गतिपराक्रमः आसीत् ते वयम् साम्प्रतम् वयसः पारम् अनुप्राप्ताः स्म,"Our ancestors came from the past, and we are now older than we are today.","Before us, there was no such thing as speed and we are now all of age.",0.0,0.0,28.764687615718692,0.89685136,0.8691592,0.8827882
12171,हित्वंशोचितव्योमेप्रख्यातबलपौरुषः स्त्रीस्वभावात्तुमेबुद्धिःकारुण्येपरिवर्तते,प्रख्यातबलपौरुषः त्वम् मे शोचितव्यः नहि स्त्रीस्वभावात् मेबुद्धिः कारुण्ये परिवर्तते,The human body is made up of famous strong men: female self-esteem and intellect: the workings are changing.,"Famous men: You are not a woman, you are a man, you are not a woman.",0.0,0.0,19.19309562353633,0.85920024,0.8739847,0.8665294
12172,प्रसृतस्सर्वगात्रेभ्यस्स्वेदं शोकाग्निसम्भवम्यथा सूर्यांशुसन्तप्तो हिमवान् प्रसृतोहिमम्,सूर्यांशुसन्तप्तः हिमवान् यथा हिमं प्रसृतः सर्वगात्रेभ्यः शोकाग्निसम्भवम् स्वेदम् प्रसृतः,"After the birth of the earth, we are blessed with sorrow and sorrow, and the sun shines on us, and the snow falls on us.","The sun shines on the horizon, and the snow, like the snow, spreads across the globe.",0.0,0.0,39.63983546222452,0.8779553,0.8934787,0.88564897
12173,एवमुक्ता तु कैकेयी क्रोधेन ज्वलिताननादीर्घमुष्णं विनिश्वस्य मन्थरामिदमब्रवीत्,एवम् उक्ता कैकेयी क्रोधेन कोपेन ज्वलितानना दीर्घम् उष्णम् विनिश्वस्य मन्थराम् इदम् अब्रवीत्,This is why many are angry with the burning of a long struggle of faith.,"He was angry with many, and cried out in anger, and cried out, ""I am angry with you"".",0.0,0.0,22.36313955787122,0.8838155,0.8739108,0.87883526
12174,अतिशीघ्रंततोगत्वावानरास्तेमनोजवाः आगतास्तुजलंगृह्यसमुद्राद्वानरोत्तमाः,ततः मनोजवाः वानरोत्तमाः अतिशीघ्रम् गत्त्वा समुद्रात् जलम् गृह्य आगताः,"Immediately afterwards, the roads were opened: fireworks, waterworks, sea gates were opened:","Then the monkeys, the monkeys, rushed out and gathered water from the sea.",0.0,0.0,21.780824613263476,0.8586344,0.87232983,0.865428
12175,कच्चिच्चैत्यशतैर्जुष्ट स्सुनिविष्टजनाकुलःदेवस्थानैः प्रपाभिश्च तटाकैश्चोपशोभितः प्रहृष्टनरनारीकस्समाजोत्सवशोभितःसुकृष्टसीमा पशुमान्हिंसाभिः परिवर्जितः अदेवमातृको रम्य श्श्वापदैः परिवर्जितःपरित्यक्तो भयैस्सर्वैः खनिभिश्चोपशोभितः विवर्जितो नरैः पापैर्मम पूर्वै स्सुरक्षितःकच्चिज्जनपदस्स्फीतः सुखं वसति राघव,राघव चैत्यशतैः जुष्ट: सुनिविष्टजनाकुलः देवस्थानैः प्रपाभिश्च तटाकैश्च उपशोभितः सुकृष्टसीमा पशुमान् हिंसाभिः परिवर्जितः अदेवमातृकः रम्यः श्वापदैः परिवर्जितः सर्वैः भयैः परित्यक्तः खनिभिश्च उपशोभितः पापैः नरैः विवर्जितः मम पूर्वैः सुरक्षितः जनपद: स्फीतः कच्चित् सुखम् वसति कच्चित्,Kachichiyatya shaytya shaytya shtya shtya shtya shtya shtya shtya shtya shtya shtya shtya shtya shtya shtya shtya shtya shtya shtya shtya shtya shtya shtya shtya shtya shtya shtya shtya shtya shtya shtya shtya shtya shtya shtya shtya shtya shtya shtya shtya shtya shtya shtya shtya shtya shtya shtya shtya shtya shtya shtya shtya shtya shtya shtya shtya shtya shtya shtya shtya shtya shtya shtya shtya shtya shtya shtya shtya shtya shtya shtya shtya shtya shtya shtya shtya shtya shtya shtya shtya shtya shtya shtya,Raghav Chaityaśṭha: Justh: Suniviśśṭha: Devaśṭha: Prapaviśṭha: Prapaviśṭha: Pratakaśṭha: Subhāśṭha: Subhāśṭha: Subhāśṭha: Subhāśṭha: Subhāśṭha: Subhāśṭha: Subhāśṭha: Subhāśṭha: Subhāśṭha: Subhāśṭha: Subhāśṭha: Subhāśṭha: Subhāśṭha: Subhāṭha: Subhāṭha: Subhāṭha: Subhāṭha: Subhāṭha: Subhāṭha: Subhāṭha: Subhāṭha: Subhāṭha: Subhāṭha: Subhāṭha: Subhāṭha: Subhāṭha: Subhāṭha: Subhāṭha: Subhāṭha: Subhāṭha: Subhāṭha: Subhāṭha: Subhāṭ,0.0,0.09269558769002596,5.755111668405713,0.7255835,0.712888,0.7191797
12176,तद्रामविशिखच्छिन्नं शूलं तस्यकराद्भुविपपाताशनिना छिन्नं मेरोरिव शिलातलम्,रामविशिखैः छिन्नम् तत् शूलम् भुवि अपतत् अशनिना छिन्नम् मेरोः शिलातलम् इव पपात,"He is the only one who can learn from him, and he is the only one who can learn from him.","Ram Vishikh: Chinnam that Shulum grounded up and fell to the ground, Ashinina Chinnam that fell to my feet like a stone.",0.0,0.0,13.66111681480921,0.8473491,0.8116355,0.8291078
12177,ववल्गुश्चात्र कासांचित्कुण्डलानि शुभार्चिषाम्मुखमारुतसंसर्गान्मन्दं मन्दं सुयोषिताम्,शुभार्चिषाम् कासाञ्चित् योषिताम् कुण्डलानि अत्र मुखमारुतसंसर्गात् मन्दं मन्दम् ववल्गुश्च,The valgus and the cassava are made up of a bunch of buds and a bunch of good-natured maruttos.,"Good wishes come from some women's clothing, and there's a handful of women's clothing and handkerchiefs.",0.0,0.0,15.55633447687928,0.83382976,0.8671539,0.85016537
12178,अभिषिक्तस्त्वमस्माभिरयोध्यां पालने व्रजविजित्य तरसा लोकान्मरुद्भिरिव वासवः,त्वम् अभिषिक्तः अस्माभिः पालने तरसा लोकान् विजित्य वासवः मरुद्भिरिव अयोध्याम् व्रज,"Christ is our Lord, the Lord of hosts, the Lord of hosts, the Lord of hosts, the Lord of hosts, the Lord of hosts.","You are the anointed: we, our Lord, have conquered the people we desire: Marudhuriv Ayodhya Vraj.",0.0,0.0,14.89997418753434,0.85280263,0.82753026,0.83997643
12179,उत्तिष्ठत प्रबुध्यध्वं भद्रमस्तु च वस्सदानाव स्समनुकर्षध्वं तारयिष्याम वाहिनीम्,उत्तिष्ठत प्रबुध्यध्वम् सदा वः भद्रम् अस्तु नावः समनुकर्षध्वम् वाहिनीम् तारयिष्याम,"Enlighten the good and the bad, and be wise, and be wise, and be wise, and be wise.","I will save you forever and ever by the name of the Most High, the Most High, the Most High.",0.0,0.0,12.629560609810436,0.8706645,0.86061555,0.86561084
12180,आह्वये लोकपालांस्त्रीन् देवान् शक्रमुखांस्तथाआतिथ्यं कर्तुमिच्छामि तत्र मे संविधीयताम्,तथा शक्रमुखान् लोकपालान् त्रीन् देवान् आह्वये आतिथ्यम् कर्तुम् इच्छामि तत्र मे संविधीयताम्,Calling the women of the folk herdsmen of the Goddess Shrekmukhastha I would like to make a treaty with them.,And I would like to make a treaty with the three Shakhmahan Lokpalans in which I would like to call for hospitality.,0.0,0.0,40.52375676925015,0.8705274,0.88327444,0.8768546
12181,तमश्चलोकमाव्रतेदिशश्चवचकाशिरे प्रतिचुक्षुभिरेचाशुसरांसिसरितस्तथा,तदा तमश्च लोकम् अव्रते दिशश्च नचकाशिरे चाशसरांसिसरितः प्रतिचुक्षुभिरे,This is what happens when people turn to each other and turn to each other in a different way.,Then the people turned to each other and danced in a whirlwind manner.,0.0,0.0,44.27866119395535,0.8985053,0.90093815,0.89972
12182,शिलानांक्षिप्यमाणानांशैलानांनिपात्यताम् बभूवतुमुलश्शब्दस्तदातस्मिन्महोदधौ,तस्मिन् महोदधौ क्षिप्यमाणानां शिलानाम् तत्र निपात्यताम् शैलानाम् तुमुलः शब्दः तदा बभूव,"The small size of the rocks, the small size of the rocks, the small size of the rocks, the size of the rocks, the size of the rocks, the size of the rocks, the size of the rocks, the size of the rocks, the size of the rocks, the size of the rocks, the size of the rocks, the size of the rocks, the size of the rocks, the size of the rocks, the size of the rocks, the size of the rocks.","His Majesty laid the foundations of small men there, and laid the foundations of small men there.",0.0,0.0,13.101875288969769,0.82180893,0.8639144,0.8423358
12183,तेषां तद्वचनं श्रुत्वा जगाम लघुविक्रम:भस्मराशीकृता यत्र पितरस्तस्य सागरा:,तेषाम् तद्वचनम् श्रुत्वा लघुविक्रम: तस्य पितर: सागरा: यत्र भस्मराशीकृता: जगाम,"Hearing their words, the world was struck by a tragedy where Peter's sea:","Hearing their saying, he said in a nutshell: his father: the sea: the place where Bsmarašikrata: Jagam",0.2688172043010753,0.8090614886731393,24.50784567565085,0.86759,0.82098293,0.84364325
12184,अशोकस्तबकाङ्गारष्षट्पदस्वननिःस्वनः मां हि पल्लवताम्रार्चिर्वसन्ताग्निः प्रधक्ष्यति,अशोकस्तबकाङ्गारः षट्पदस्वननिःस्वनः पल्लवताम्रार्चिः वसन्ताग्निः माम् प्रधक्ष्यति हि,Ashokstobankangarshattadaswanni:swan:swan: the mother is the pallavatamarchivasantagni: pradhakshati,AshokstabKanggar: Sixth Sessions: Self: Pallavatamarchi: The spring fire: My eyes are on you.,0.0,0.0,29.453834714943085,0.81243825,0.84665716,0.82919484
